time,client_platform,client_reputation,content_length,content_type,dest_ip,host,http_domain,ip_bytes_in,ip_bytes_out,login_result,referer,session_id,session_state,source_ip,total_byte_in,total_byte_out,uri_path,uri_query,username,waf_detected,waf_policy,waf_severity,waf_sig_name,waf_status,waf_support_id
2020-04-29T00:41:37.054,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"26,456","532,456",allow,https://www.f5bdtest.com/pf/Users/james,f8206fd6,allow,94.139.124.214,"7,357","2,873",/search,keyword=res.end%28require%28%27fs%27%29.readdirSync%28%27.%27%29.toString%28%29%29,james,ATTACK_TYPE_ABUSE_OF_FUNCTIONALITY ATTACK_TYPE_SERVER_SIDE_CODE_INJECTION,/Common/f5bd_wafpolicy,Error,{JavaScript Code Injection - require(); (Parameter)},alarmed,6561110780036880000
2020-04-29T00:41:24.705,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"10,948","143,710",allow,https://www.f5bdtest.com/pf/Users/james,f8206fd6,allow,94.139.124.214,"4,756","1,785",/style.css,,james,,/Common/f5bd_wafpolicy,Informational,,clear,6018701494823850000
2020-04-29T00:41:24.384,,,,,,192.168.10.101,,,,,,,,,,,,,,,,,,,
2020-04-29T00:41:24.339,,,,,,192.168.10.101,,,,,,,,,,,,,,,,,,,
2020-04-29T00:41:24.316,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"9,384","131,325",allow,https://oauth.landing.f5sgdemo.com/,f8206fd6,allow,94.139.124.214,"4,756","1,785",/pf/Users/james,,james,,/Common/f5bd_wafpolicy,Informational,,clear,6561110780036880000
2020-04-29T00:41:21.258,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"8,071","130,429",allow,https://www.f5bdtest.com/pf/Users/james,f8206fd6,allow,94.139.124.214,"4,756","1,785",/search,keyword=res.end%28require%28%27child_process%27%29.execSync%28%27cp+.%2FPI*.zip+.%2FJames.zip%27%29%29,james,ATTACK_TYPE_ABUSE_OF_FUNCTIONALITY ATTACK_TYPE_SERVER_SIDE_CODE_INJECTION,/Common/f5bd_wafpolicy,Error,{JavaScript Code Injection - require(); (Parameter)},alarmed,6561110780036880000
2020-04-29T00:40:51.244,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"2,003",519,allow,https://www.f5bdtest.com/pf/Users/james,f8206fd6,allow,94.139.124.214,0,0,/js/main.js,,james,,/Common/f5bd_wafpolicy,Informational,,clear,6018701494823630000
2020-04-29T00:40:51.243,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"26,733","487,949",allow,https://www.f5bdtest.com/pf/Users/james,f8206fd6,allow,94.139.124.214,0,0,/js/bootstrap.min.js,,james,,/Common/f5bd_wafpolicy,Informational,,clear,6018701494823630000
2020-04-29T00:40:51.243,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"2,007",467,allow,https://www.f5bdtest.com/pf/Users/james,f8206fd6,allow,94.139.124.214,0,0,/js/dropzone.js,,james,,/Common/f5bd_wafpolicy,Informational,,clear,6561110780036880000
2020-04-29T00:40:51.241,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"2,004",519,allow,https://www.f5bdtest.com/pf/Users/james,f8206fd6,allow,94.139.124.214,0,0,/js/chart.js,,james,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-29T00:40:51.235,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"2,009",519,allow,https://www.f5bdtest.com/pf/Users/james,f8206fd6,allow,94.139.124.214,0,0,/js/popper.min.js,,james,,/Common/f5bd_wafpolicy,Informational,,clear,6018701494823630000
2020-04-29T00:40:51.206,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"23,013","394,556",allow,https://www.f5bdtest.com/pf/Users/james,f8206fd6,allow,94.139.124.214,0,0,/js/jquery-3.3.1.min.js,,james,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-29T00:40:51.205,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"8,229","106,349",allow,https://www.f5bdtest.com/pf/Users/james,f8206fd6,allow,94.139.124.214,0,0,/style.css,,james,,/Common/f5bd_wafpolicy,Informational,,clear,6018701494823850000
2020-04-29T00:40:50.689,,,,,,192.168.10.101,,,,,,,,,,,,,,,,,,,
2020-04-29T00:40:50.679,,,,,,192.168.10.101,,,,,,,,,,,,,,,,,,,
2020-04-29T00:40:50.632,,,,,,192.168.10.101,,,,,,,,,,,,,,,,,,,
2020-04-29T00:40:50.514,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"6,665","93,964",allow,https://oauth.landing.f5sgdemo.com/,f8206fd6,allow,94.139.124.214,0,0,/pf/Users/james,,james,,/Common/f5bd_wafpolicy,Informational,,clear,6018701494823850000
2020-04-29T00:40:50.438,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"3,380","2,370",not_started,https://oauth.landing.f5sgdemo.com/,f8206fd6,,94.139.124.214,0,0,/oauth/client/redirect,code=c985dccf01e02a2c6feaf9692bf62416fcf0be5dcc8c037447b4b4a1e3ba5a26&state=51atE9UvlxeJ0k5mxE5cviw,,ATTACK_TYPE_ABUSE_OF_FUNCTIONALITY ATTACK_TYPE_FORCEFUL_BROWSING,/Common/f5bd_wafpolicy,Error,,alarmed,13475394135252100000
2020-04-29T00:40:43.080,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"3,808","23,464",not_started,https://www.f5bdtest.com/,f8206fd6,,94.139.124.214,0,0,/my.policy,,,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-29T00:40:43.051,,,81,application/x-www-form-urlencoded,192.168.10.101,192.168.10.101,www.f5bdtest.com,"4,943","62,182",,https://www.f5bdtest.com/,,,94.139.124.214,,,/login/oauth,,,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-29T00:40:41.722,,,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,913",519,,https://www.f5bdtest.com/,,,94.139.124.214,,,/js/main.js,,,,/Common/f5bd_wafpolicy,Informational,,clear,6018701494823910000
2020-04-29T00:40:41.709,,,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,922",519,,https://www.f5bdtest.com/,,,94.139.124.214,,,/js/bootstrap.min.js,,,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-29T00:40:41.708,,,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,919",519,,https://www.f5bdtest.com/,,,94.139.124.214,,,/js/popper.min.js,,,,/Common/f5bd_wafpolicy,Informational,,clear,6018701494823580000
2020-04-29T00:40:41.700,,,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,925",519,,https://www.f5bdtest.com/,,,94.139.124.214,,,/js/jquery-3.3.1.min.js,,,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-29T00:40:41.665,,,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"3,170","3,261",,https://www.f5bdtest.com/,,,94.139.124.214,,,/style.css,,,,/Common/f5bd_wafpolicy,Informational,,clear,6018701494823630000
2020-04-29T00:40:41.547,,,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"2,032",519,,,,,94.139.124.214,,,/,,,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-29T00:39:58.163,,,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,178","1,827",,,,,49.159.70.164,,,/,,,,/Common/f5bd_wafpolicy,Informational,,clear,6561110780036880000
2020-04-29T00:36:56.414,,,,,,192.168.10.101,,,,,,,,,,,,,,,,,,,
2020-04-29T00:36:48.222,,,,,,192.168.10.101,,,,,,,,,,,,,,,,,,,
2020-04-29T00:36:44.190,,,,,,192.168.10.101,,,,,,,,,,,,,,,,,,,
2020-04-29T00:36:42.174,,,,,,192.168.10.101,,,,,,,,,,,,,,,,,,,
2020-04-29T00:36:41.164,,,,,,192.168.10.101,,,,,,,,,,,,,,,,,,,
2020-04-29T00:35:44.558,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"4,015","23,905",allow,https://www.f5bdtest.com/,e07d6a18,allow,94.139.124.214,"3,080","1,190",/js/bootstrap.min.js,,james,,/Common/f5bd_wafpolicy,Informational,,clear,6018701494823850000
2020-04-29T00:35:44.558,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"26,996","607,908",allow,https://www.f5bdtest.com/,e07d6a18,allow,94.139.124.214,"3,080","1,190",/js/main.js,,james,,/Common/f5bd_wafpolicy,Informational,,clear,6018701494823850000
2020-04-29T00:35:44.552,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"5,615","63,310",allow,https://www.f5bdtest.com/,e07d6a18,allow,94.139.124.214,"3,080","1,190",/js/popper.min.js,,james,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-29T00:35:44.549,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"7,238","117,629",allow,https://www.f5bdtest.com/,e07d6a18,allow,94.139.124.214,"3,080","1,190",/js/jquery-3.3.1.min.js,,james,,/Common/f5bd_wafpolicy,Informational,,clear,6561110780036880000
2020-04-29T00:35:44.544,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"19,621","400,612",allow,https://www.f5bdtest.com/,e07d6a18,allow,94.139.124.214,"3,080","1,190",/style.css,,james,,/Common/f5bd_wafpolicy,Informational,,clear,6018701494823910000
2020-04-29T00:35:44.480,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"18,438","397,870",allow,https://www.f5bdtest.com/pf/Users/james,e07d6a18,allow,94.139.124.214,"3,080","1,190",/,,james,,/Common/f5bd_wafpolicy,Informational,,clear,6018701494823910000
2020-04-29T00:35:44.441,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"17,142","395,980",allow,https://www.f5bdtest.com/pf/Users/james,e07d6a18,allow,94.139.124.214,"3,080","1,190",/logout,,james,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-29T00:35:36.979,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"2,004",467,allow,https://www.f5bdtest.com/pf/Users/james,e07d6a18,allow,94.139.124.214,0,0,/js/chart.js,,james,,/Common/f5bd_wafpolicy,Informational,,clear,6018701494823580000
2020-04-29T00:35:36.975,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"22,516","478,513",allow,https://www.f5bdtest.com/pf/Users/james,e07d6a18,allow,94.139.124.214,0,0,/js/dropzone.js,,james,,/Common/f5bd_wafpolicy,Informational,,clear,6018701494823850000
2020-04-29T00:35:36.974,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"2,003",519,allow,https://www.f5bdtest.com/pf/Users/james,e07d6a18,allow,94.139.124.214,0,0,/js/main.js,,james,,/Common/f5bd_wafpolicy,Informational,,clear,6018701494823850000
2020-04-29T00:35:36.972,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"2,009",467,allow,https://www.f5bdtest.com/pf/Users/james,e07d6a18,allow,94.139.124.214,0,0,/js/popper.min.js,,james,,/Common/f5bd_wafpolicy,Informational,,clear,6018701494823850000
2020-04-29T00:35:36.968,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"2,012",571,allow,https://www.f5bdtest.com/pf/Users/james,e07d6a18,allow,94.139.124.214,0,0,/js/bootstrap.min.js,,james,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-29T00:35:36.939,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"18,333","385,201",allow,https://www.f5bdtest.com/pf/Users/james,e07d6a18,allow,94.139.124.214,0,0,/js/jquery-3.3.1.min.js,,james,,/Common/f5bd_wafpolicy,Informational,,clear,6561110780036880000
2020-04-29T00:35:36.938,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"4,837","14,755",allow,https://www.f5bdtest.com/pf/Users/james,e07d6a18,allow,94.139.124.214,0,0,/style.css,,james,,/Common/f5bd_wafpolicy,Informational,,clear,6018701494823910000
2020-04-29T00:35:36.480,,,,,,192.168.10.101,,,,,,,,,,,,,,,,,,,
2020-04-29T00:35:36.470,,,,,,192.168.10.101,,,,,,,,,,,,,,,,,,,
2020-04-29T00:35:36.423,,,,,,192.168.10.101,,,,,,,,,,,,,,,,,,,
2020-04-29T00:35:36.370,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"3,273","2,370",allow,https://oauth.landing.f5sgdemo.com/,e07d6a18,allow,94.139.124.214,0,0,/pf/Users/james,,james,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-29T00:35:36.296,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"4,062","23,840",not_started,https://oauth.landing.f5sgdemo.com/,e07d6a18,,94.139.124.214,0,0,/oauth/client/redirect,code=e0e61552b7c4a08ee30d17e00ca7c500ef14eefc02b145c7d534a4a01fce4833&state=5SlUKQqBDcACk0YFwsX-ZFw,,ATTACK_TYPE_ABUSE_OF_FUNCTIONALITY ATTACK_TYPE_FORCEFUL_BROWSING,/Common/f5bd_wafpolicy,Error,,alarmed,13475394135252100000
2020-04-29T00:35:28.583,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"6,414","93,912",not_started,https://www.f5bdtest.com/,e07d6a18,,94.139.124.214,0,0,/my.policy,,,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-29T00:35:28.554,,,81,application/x-www-form-urlencoded,192.168.10.101,192.168.10.101,www.f5bdtest.com,"5,307","63,131",,https://www.f5bdtest.com/,,,94.139.124.214,,,/login/oauth,,,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-29T00:35:23.269,,,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,913",519,,https://www.f5bdtest.com/,,,94.139.124.214,,,/js/main.js,,,,/Common/f5bd_wafpolicy,Informational,,clear,6018701494823910000
2020-04-29T00:35:23.268,,,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,922",519,,https://www.f5bdtest.com/,,,94.139.124.214,,,/js/bootstrap.min.js,,,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-29T00:35:23.267,,,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,919",519,,https://www.f5bdtest.com/,,,94.139.124.214,,,/js/popper.min.js,,,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-29T00:35:23.266,,,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,925",519,,https://www.f5bdtest.com/,,,94.139.124.214,,,/js/jquery-3.3.1.min.js,,,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-29T00:35:23.218,,,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"3,170","3,209",,https://www.f5bdtest.com/,,,94.139.124.214,,,/style.css,,,,/Common/f5bd_wafpolicy,Informational,,clear,6018701494823850000
2020-04-29T00:35:23.104,,,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"2,032",467,,,,,94.139.124.214,,,/,,,,/Common/f5bd_wafpolicy,Informational,,clear,6561110780036880000
2020-04-29T00:35:20.429,,,,,,192.168.10.101,,,,,,,,,,,,,,,,,,,
2020-04-29T00:35:19.692,,,,,,192.168.10.101,,,,,,,,,,,,,,,,,,,
2020-04-29T00:34:58.133,,,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,178","1,827",,,,,114.221.107.99,,,/,,,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-29T00:29:58.028,,,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,178","1,827",,,,,39.74.198.141,,,/,,,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-29T00:24:57.966,,,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,178","1,827",,,,,117.155.189.19,,,/,,,,/Common/f5bd_wafpolicy,Informational,,clear,6561110780036880000
2020-04-29T00:19:57.908,,,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,178","1,827",,,,,110.67.147.15,,,/,,,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-29T00:14:57.844,,,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,178","1,827",,,,,77.125.124.222,,,/,,,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-29T00:09:58.712,,,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,178","1,827",,,,,118.242.170.5,,,/,,,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-29T00:08:09.316,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"10,799","79,296",allow,https://www.f5bdtest.com/,239d4331,allow,94.139.124.214,"8,622","6,951",/js/main.js,,james,,/Common/f5bd_wafpolicy,Informational,,clear,6018701494823850000
2020-04-29T00:08:09.304,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"4,459","3,387",allow,https://www.f5bdtest.com/,239d4331,allow,94.139.124.214,"8,622","6,951",/js/bootstrap.min.js,,james,,/Common/f5bd_wafpolicy,Informational,,clear,6018701494823630000
2020-04-29T00:08:09.303,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"10,268","142,206",allow,https://www.f5bdtest.com/,239d4331,allow,94.139.124.214,"8,622","6,951",/js/jquery-3.3.1.min.js,,james,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-29T00:08:09.288,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"9,595","78,279",allow,https://www.f5bdtest.com/,239d4331,allow,94.139.124.214,"8,622","6,951",/js/popper.min.js,,james,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-29T00:08:09.288,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"28,540","522,605",allow,https://www.f5bdtest.com/,239d4331,allow,94.139.124.214,"8,622","6,951",/style.css,,james,,/Common/f5bd_wafpolicy,Informational,,clear,6018701494823850000
2020-04-29T00:08:09.226,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"27,357","519,863",allow,https://www.f5bdtest.com/pf/Users/james,239d4331,allow,94.139.124.214,"8,622","6,951",/,,james,,/Common/f5bd_wafpolicy,Informational,,clear,6018701494823850000
2020-04-29T00:08:09.184,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"26,061","517,973",allow,https://www.f5bdtest.com/pf/Users/james,239d4331,allow,94.139.124.214,"8,622","6,951",/logout,,james,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-29T00:07:55.619,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"20,412","387,797",allow,https://www.f5bdtest.com/pf/Users/james,239d4331,allow,94.139.124.214,"8,622","6,951",/js/dropzone.js,,james,,/Common/f5bd_wafpolicy,Informational,,clear,6018701494823850000
2020-04-29T00:07:55.616,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"5,098","24,725",allow,https://www.f5bdtest.com/pf/Users/james,239d4331,allow,94.139.124.214,"8,622","6,951",/js/chart.js,,james,,/Common/f5bd_wafpolicy,Informational,,clear,6018701494823630000
2020-04-29T00:07:55.613,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"8,384","77,263",allow,https://www.f5bdtest.com/pf/Users/james,239d4331,allow,94.139.124.214,"8,622","6,951",/js/main.js,,james,,/Common/f5bd_wafpolicy,Informational,,clear,6018701494823850000
2020-04-29T00:07:55.589,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"3,245","2,370",allow,https://www.f5bdtest.com/pf/Users/james,239d4331,allow,94.139.124.214,"8,622","6,951",/js/popper.min.js,,james,,/Common/f5bd_wafpolicy,Informational,,clear,6018701494823630000
2020-04-29T00:07:55.589,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"19,245","386,780",allow,https://www.f5bdtest.com/pf/Users/james,239d4331,allow,94.139.124.214,"8,622","6,951",/js/bootstrap.min.js,,james,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-29T00:07:55.588,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"3,934","23,707",allow,https://www.f5bdtest.com/pf/Users/james,239d4331,allow,94.139.124.214,"8,622","6,951",/js/jquery-3.3.1.min.js,,james,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-29T00:07:55.584,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"7,135","76,245",allow,https://www.f5bdtest.com/pf/Users/james,239d4331,allow,94.139.124.214,"8,622","6,951",/style.css,,james,,/Common/f5bd_wafpolicy,Informational,,clear,6018701494823850000
2020-04-29T00:07:54.943,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"5,483","63,860",allow,https://www.f5bdtest.com/,239d4331,allow,94.139.124.214,"8,622","6,951",/pf/Users/james,,james,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-29T00:07:54.922,MacOS,None,81,application/x-www-form-urlencoded,192.168.10.101,192.168.10.101,www.f5bdtest.com,"6,375","93,374",allow,https://www.f5bdtest.com/,239d4331,allow,94.139.124.214,"8,622","6,951",/login/oauth,,james,,/Common/f5bd_wafpolicy,Informational,,clear,6561110780036880000
2020-04-29T00:07:53.620,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,989",519,allow,https://www.f5bdtest.com/,239d4331,allow,94.139.124.214,"8,622","6,951",/js/main.js,,james,,/Common/f5bd_wafpolicy,Informational,,clear,6018701494823630000
2020-04-29T00:07:53.619,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,995",519,allow,https://www.f5bdtest.com/,239d4331,allow,94.139.124.214,"8,622","6,951",/js/popper.min.js,,james,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-29T00:07:53.619,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"2,001",467,allow,https://www.f5bdtest.com/,239d4331,allow,94.139.124.214,"8,622","6,951",/js/jquery-3.3.1.min.js,,james,,/Common/f5bd_wafpolicy,Informational,,clear,6561110780036880000
2020-04-29T00:07:53.614,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,998",519,allow,https://www.f5bdtest.com/,239d4331,allow,94.139.124.214,"8,622","6,951",/js/bootstrap.min.js,,james,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-29T00:07:53.581,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"3,322","3,261",allow,https://www.f5bdtest.com/,239d4331,allow,94.139.124.214,"8,622","6,951",/style.css,,james,,/Common/f5bd_wafpolicy,Informational,,clear,6018701494823850000
2020-04-29T00:07:53.490,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"2,108",519,allow,,239d4331,allow,94.139.124.214,"8,622","6,951",/,,james,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-29T00:05:47.419,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"5,379","63,102",allow,https://www.f5bdtest.com/,239d4331,allow,94.139.124.214,"5,082","4,401",/pf/Users/james,,james,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-29T00:05:47.391,MacOS,None,81,application/x-www-form-urlencoded,192.168.10.101,192.168.10.101,www.f5bdtest.com,"6,687","93,860",allow,https://www.f5bdtest.com/,239d4331,allow,94.139.124.214,"5,082","4,401",/login/oauth,,james,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-29T00:05:45.982,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,989",467,allow,https://www.f5bdtest.com/,239d4331,allow,94.139.124.214,"5,082","4,401",/js/main.js,,james,,/Common/f5bd_wafpolicy,Informational,,clear,6018701494823630000
2020-04-29T00:05:45.981,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"2,001",519,allow,https://www.f5bdtest.com/,239d4331,allow,94.139.124.214,"5,082","4,401",/js/jquery-3.3.1.min.js,,james,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-29T00:05:45.980,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,998",519,allow,https://www.f5bdtest.com/,239d4331,allow,94.139.124.214,"5,082","4,401",/js/bootstrap.min.js,,james,,/Common/f5bd_wafpolicy,Informational,,clear,6018701494823910000
2020-04-29T00:05:45.980,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,995",467,allow,https://www.f5bdtest.com/,239d4331,allow,94.139.124.214,"5,082","4,401",/js/popper.min.js,,james,,/Common/f5bd_wafpolicy,Informational,,clear,6561110780036880000
2020-04-29T00:05:45.935,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"5,871","6,586",allow,https://www.f5bdtest.com/,239d4331,allow,94.139.124.214,"5,082","4,401",/style.css,,james,,/Common/f5bd_wafpolicy,Informational,,clear,6018701494823850000
2020-04-29T00:05:45.839,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"4,657","3,892",allow,,239d4331,allow,94.139.124.214,"5,082","4,401",/,,james,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-29T00:04:58.575,,,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,178","1,827",,,,,80.175.73.7,,,/,,,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-29T00:04:28.739,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"3,349","2,370",allow,https://oauth.landing.f5sgdemo.com/,239d4331,allow,94.139.124.214,0,0,/pf/Users/james,,james,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-29T00:04:28.656,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"6,536","94,433",not_started,https://oauth.landing.f5sgdemo.com/,239d4331,,94.139.124.214,0,0,/oauth/client/redirect,code=41ce96f9fffa401da4ab87a1a0eb74ddba10b7dc9e09c37949d10828df7e0473&state=5-Z0N4JqB6ccvclTGVbkcUg,,ATTACK_TYPE_ABUSE_OF_FUNCTIONALITY ATTACK_TYPE_FORCEFUL_BROWSING,/Common/f5bd_wafpolicy,Error,,alarmed,6561110780036880000
2020-04-29T00:04:22.785,MacOS,None,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"3,967","23,707",not_started,https://www.f5bdtest.com/,239d4331,,94.139.124.214,0,0,/my.policy,,,,/Common/f5bd_wafpolicy,Informational,,clear,6018701494823630000
2020-04-29T00:04:22.763,,,81,application/x-www-form-urlencoded,192.168.10.101,192.168.10.101,www.f5bdtest.com,"5,748","63,235",,https://www.f5bdtest.com/,,,94.139.124.214,,,/login/oauth,,,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-29T00:04:20.962,,,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,989",519,,https://www.f5bdtest.com/,,,94.139.124.214,,,/js/main.js,,,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
